"idpersona","cod_materia","aprueba","nombrecolegio","idpais","anio","idtipoalumno","fecha_examen"
15835,"CSB30","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,29/04/2022
15835,"CSB31","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,02/12/2022
15835,"CSB37","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,29/04/2022
15835,"CSB43","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,29/04/2022
15835,"FGB01","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,24/05/2022
15835,"FGB04","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,09/08/2022
15835,"FGB05","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,25/11/2022
108481,"CP004","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,31/03/2022
108481,"CP005","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,31/03/2022
108481,"CP006","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,02/02/2022
108481,"CP008","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,17/08/2022
108481,"CP009","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,12/08/2022
108481,"CP032","S","ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN",54,2022,4,23/06/2022
90304,"GA005","S","PERITO FRANCISCO MORENO",54,2022,4,23/06/2022
90304,"GA013","S","PERITO FRANCISCO MORENO",54,2022,4,24/05/2022
89993,"GA010","S","ESCUELA PROVINCIAL N° 764",54,2022,5,16/02/2022
89993,"GA013","S","ESCUELA PROVINCIAL N° 764",54,2022,5,22/11/2022
89993,"GA017","S","ESCUELA PROVINCIAL N° 764",54,2022,5,28/10/2022
89993,"GA032","S","ESCUELA PROVINCIAL N° 764",54,2022,5,23/06/2022
98455,"TS012","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,12/08/2022
98455,"TS015","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,22/03/2022
98455,"TS018","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,30/11/2022
98455,"TS019","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,05/12/2022
98455,"TS021","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,13/10/2022
98455,"TS023","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,25/08/2022
98455,"TS026","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,18/08/2022
70482,"TU001","S","ESCUELA PROVINCIAL N° 768",54,2022,4,08/12/2022
70482,"TU002","S","ESCUELA PROVINCIAL N° 768",54,2022,4,09/12/2022
70482,"TU003","S","ESCUELA PROVINCIAL N° 768",54,2022,4,12/12/2022
70482,"TU004","S","ESCUELA PROVINCIAL N° 768",54,2022,4,01/12/2022
70482,"TU005","S","ESCUELA PROVINCIAL N° 768",54,2022,4,20/12/2022
70482,"TU001","S","ESCUELA PROVINCIAL N° 768",54,2022,4,08/12/2022
70482,"TU002","S","ESCUELA PROVINCIAL N° 768",54,2022,4,09/12/2022
70482,"TU003","S","ESCUELA PROVINCIAL N° 768",54,2022,4,12/12/2022
70482,"TU004","S","ESCUELA PROVINCIAL N° 768",54,2022,4,01/12/2022
70482,"TU005","S","ESCUELA PROVINCIAL N° 768",54,2022,4,20/12/2022
96068,"FGB03","S","INSTITUTO MARIA AUXILIADORA",54,2022,5,20/12/2022
96068,"FGB05","S","INSTITUTO MARIA AUXILIADORA",54,2022,5,14/12/2022
96068,"HIB04","S","INSTITUTO MARIA AUXILIADORA",54,2022,5,22/11/2022
96068,"HIB10","S","INSTITUTO MARIA AUXILIADORA",54,2022,5,20/12/2022
96068,"HIB27","S","INSTITUTO MARIA AUXILIADORA",54,2022,5,06/07/2022
96068,"HI002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,15/03/2022
96068,"HI006","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,21/04/2022
96068,"FG003","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,08/03/2022
96068,"HI002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,15/03/2022
96068,"HI006","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,21/04/2022
94321,"GE005","S","PARQUE EÓLICO ANTONIO MORÁN",54,2022,4,22/03/2022
94321,"GE005","S","PARQUE EÓLICO ANTONIO MORÁN",54,2022,4,22/03/2022
98383,"TS015","S","PRÓSPERO PALAZZO",54,2022,4,22/03/2022
98383,"TS019","S","PRÓSPERO PALAZZO",54,2022,4,05/12/2022
98383,"TS021","S","PRÓSPERO PALAZZO",54,2022,4,13/10/2022
98383,"TS026","S","PRÓSPERO PALAZZO",54,2022,4,02/06/2022
89330,"CSB26","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,22/11/2022
89330,"CSB32","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,31/05/2022
89330,"CSB33","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,03/06/2022
93774,"CSB22","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,12/12/2022
93774,"CSB24","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,25/03/2022
89187,"TS008","S","ESCUELA PROVINCIAL N° 769 CIUDAD DEL VIENTO",54,2022,4,08/02/2022
89187,"TS015","S","ESCUELA PROVINCIAL N° 769 CIUDAD DEL VIENTO",54,2022,4,22/03/2022
74377,"TU021","S","PROSPERO PALAZZO",54,2022,4,24/11/2022
74377,"TU025","S","PROSPERO PALAZZO",54,2022,4,11/08/2022
74377,"TU052","S","PROSPERO PALAZZO",54,2022,4,17/03/2022
70697,"TU012","S","PUERTO ARGENTINO",54,2022,5,05/12/2022
24873,"HI005","S","OTROS",54,2022,4,20/12/2022
24873,"HI005","S","OTROS",54,2022,4,20/12/2022
72805,"TU005","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,20/12/2022
72805,"TU005","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,20/12/2022
102096,"CSB07","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,12/08/2022
102096,"CSB08","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,26/07/2022
102096,"CSB09","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,29/11/2022
102096,"CSB10","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,01/12/2022
102096,"CSB11","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,26/07/2022
102096,"CSB12","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,02/12/2022
102096,"CSB29","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,11/07/2022
103426,"TU007","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,29/11/2022
103426,"TU007","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,29/11/2022
91625,"TS022","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,5,20/04/2022
99667,"CP010","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 12 DR. M.CASTULO PAR",54,2022,4,15/03/2022
96281,"CE011","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,19/04/2022
96281,"CE024","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,11/03/2022
75244,"CP009","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,14/12/2022
75244,"CP010","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,22/11/2022
75244,"CP012","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,27/10/2022
93673,"LEB03","S","COLEGIO N° 729",54,2022,4,06/12/2022
93673,"LEB04","S","COLEGIO N° 729",54,2022,4,27/10/2022
105620,"TS007","S","FEDERICO BRANDSEN",54,2022,4,08/02/2022
105620,"TS008","S","FEDERICO BRANDSEN",54,2022,4,08/02/2022
105620,"TS013","S","FEDERICO BRANDSEN",54,2022,4,06/12/2022
105620,"TS014","S","FEDERICO BRANDSEN",54,2022,4,12/08/2022
105620,"TS021","S","FEDERICO BRANDSEN",54,2022,4,13/10/2022
110691,"CE008","S","OTROS",54,2022,4,14/12/2022
110691,"CE009","S","OTROS",54,2022,4,07/12/2022
110691,"CE010","S","OTROS",54,2022,4,23/11/2022
110691,"CE012","S","OTROS",54,2022,4,30/11/2022
110691,"CE013","S","OTROS",54,2022,4,30/11/2022
90011,"GE009","S","ESCUELA N° 720",54,2022,4,12/12/2022
90011,"GT001","S","ESCUELA N° 720",54,2022,4,01/12/2022
90011,"GE009","S","ESCUELA N° 720",54,2022,4,12/12/2022
90011,"GE024","S","ESCUELA N° 720",54,2022,4,01/12/2022
90451,"TS004","S","E.D.J.A. POLIMODAL N° 2",54,2022,4,14/02/2022
90451,"TS006","S","E.D.J.A. POLIMODAL N° 2",54,2022,4,24/11/2022
90451,"TS015","S","E.D.J.A. POLIMODAL N° 2",54,2022,4,28/10/2022
96547,"GEB31","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,24/11/2022
96547,"GE001","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,21/03/2022
96547,"GT002","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,09/08/2022
96547,"GT003","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,10/08/2022
96547,"GT004","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,15/11/2022
96547,"GT007","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,01/12/2022
96547,"GT008","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,10/06/2022
96547,"ID008","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,24/11/2022
80852,"LE009","S","CIUDAD DE YAPEYU",54,2022,4,04/04/2022
80852,"LE023","S","CIUDAD DE YAPEYU",54,2022,4,04/03/2022
80852,"LE009","S","CIUDAD DE YAPEYU",54,2022,4,04/04/2022
80852,"LE015","S","CIUDAD DE YAPEYU",54,2022,4,22/02/2022
80852,"LE023","S","CIUDAD DE YAPEYU",54,2022,4,04/03/2022
80852,"LE029","S","CIUDAD DE YAPEYU",54,2022,4,14/12/2022
57828,"LEB13","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,20/04/2022
57828,"LEB14","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,30/11/2022
112276,"GC003","S","ESCUELA MEDIA NRO. 440 SIMON DE IRIONDO",54,2022,5,31/05/2022
112276,"GC008","S","ESCUELA MEDIA NRO. 440 SIMON DE IRIONDO",54,2022,5,06/10/2022
112276,"GC010","S","ESCUELA MEDIA NRO. 440 SIMON DE IRIONDO",54,2022,5,28/07/2022
112276,"GC012","S","ESCUELA MEDIA NRO. 440 SIMON DE IRIONDO",54,2022,5,12/12/2022
112276,"GC028","S","ESCUELA MEDIA NRO. 440 SIMON DE IRIONDO",54,2022,5,10/05/2022
102321,"TS005","S","COLEGIO SECUNDARIO NRO. 743 (C.R)",54,2022,4,25/11/2022
102321,"TS007","S","COLEGIO SECUNDARIO NRO. 743 (C.R)",54,2022,4,08/02/2022
102321,"TS008","S","COLEGIO SECUNDARIO NRO. 743 (C.R)",54,2022,4,08/02/2022
98149,"TU006","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,16/08/2022
98149,"TU012","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,09/03/2022
98149,"TU013","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,15/03/2022
98149,"TU014","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,30/11/2022
98149,"TU015","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,10/11/2022
98149,"TU016","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,12/12/2022
98149,"TU018","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,29/07/2022
98149,"TU006","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,16/08/2022
98149,"TU012","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,09/03/2022
98149,"TU013","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,15/03/2022
98149,"TU014","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,30/11/2022
98149,"TU015","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,10/11/2022
98149,"TU016","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,12/12/2022
98149,"TU018","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,29/07/2022
89690,"GA011","S","DR. PASTOR SCHNEIDER",54,2022,4,04/10/2022
80678,"GA009","S","LIBERTAD",54,2022,4,22/11/2022
80678,"GA032","S","LIBERTAD",54,2022,4,02/06/2022
96829,"CSB16","S","COLEGIO N° 796",54,2022,4,22/04/2022
96829,"CSB22","S","COLEGIO N° 796",54,2022,4,12/12/2022
96829,"CSB24","S","COLEGIO N° 796",54,2022,4,25/03/2022
96829,"CSB25","S","COLEGIO N° 796",54,2022,4,11/07/2022
96829,"CSB26","S","COLEGIO N° 796",54,2022,4,22/11/2022
84669,"GEB16","S","EPES N° 56",54,2022,4,17/03/2022
84669,"GEB18","S","EPES N° 56",54,2022,4,18/02/2022
84669,"GEB19","S","EPES N° 56",54,2022,4,19/08/2022
84669,"GEB20","S","EPES N° 56",54,2022,4,27/07/2022
84669,"GEB22","S","EPES N° 56",54,2022,4,20/12/2022
84669,"GEB28","S","EPES N° 56",54,2022,4,14/12/2022
84669,"GEB31","S","EPES N° 56",54,2022,4,02/06/2022
102973,"CSB09","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,29/11/2022
102973,"CSB11","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,26/07/2022
108541,"TU001","S","COLEGIO NRO. 776",54,2022,4,14/12/2022
108541,"TU003","S","COLEGIO NRO. 776",54,2022,4,21/03/2022
108541,"TU012","S","COLEGIO NRO. 776",54,2022,4,28/11/2022
51652,"LEB23","S","JULIO CORTAZAR",54,2022,4,12/12/2022
35720,"TS007","S","INSTITUTO MARTIN RIVADAVIA",54,2022,4,15/12/2022
35720,"TS008","S","INSTITUTO MARTIN RIVADAVIA",54,2022,4,06/12/2022
35720,"TS009","S","INSTITUTO MARTIN RIVADAVIA",54,2022,4,18/08/2022
108263,"CSB09","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,29/11/2022
108263,"CSB10","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,01/12/2022
108263,"CSB12","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,15/12/2022
108263,"CSB32","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,08/12/2022
106419,"TS001","S","PUERTO ARGENTINO",54,2022,4,21/04/2022
106419,"TS007","S","PUERTO ARGENTINO",54,2022,4,08/02/2022
106419,"TS008","S","PUERTO ARGENTINO",54,2022,4,08/02/2022
106419,"TS013","S","PUERTO ARGENTINO",54,2022,4,06/12/2022
106419,"TS014","S","PUERTO ARGENTINO",54,2022,4,12/08/2022
106419,"TS021","S","PUERTO ARGENTINO",54,2022,4,13/10/2022
110424,"TU003","S","ESCUELA PROVINCIAL N° 745",54,2022,5,31/03/2022
88223,"TU002","S","COLEGIO N° 786",54,2022,5,09/12/2022
88223,"TU003","S","COLEGIO N° 786",54,2022,5,12/12/2022
88223,"TU014","S","COLEGIO N° 786",54,2022,5,18/11/2022
88223,"TU020","S","COLEGIO N° 786",54,2022,5,21/06/2022
88223,"TU002","S","COLEGIO N° 786",54,2022,4,09/12/2022
88223,"TU003","S","COLEGIO N° 786",54,2022,4,12/12/2022
88223,"TU014","S","COLEGIO N° 786",54,2022,4,18/11/2022
88223,"TU020","S","COLEGIO N° 786",54,2022,4,21/06/2022
90503,"TU021","S","COLEGIO AVIADORES DE MALVINAS",54,2022,4,27/04/2022
90503,"TU023","S","COLEGIO AVIADORES DE MALVINAS",54,2022,4,24/06/2022
90503,"TU029","S","COLEGIO AVIADORES DE MALVINAS",54,2022,4,03/03/2022
90503,"TU057","S","COLEGIO AVIADORES DE MALVINAS",54,2022,4,14/11/2022
90503,"TU058","S","COLEGIO AVIADORES DE MALVINAS",54,2022,4,07/12/2022
68843,"CE027","S","OTROS",54,2022,5,14/11/2022
98122,"CP019","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,01/06/2022
98122,"CP020","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,30/11/2022
98122,"CP021","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,29/09/2022
98122,"CP022","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,16/12/2022
98122,"CP023","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,10/08/2022
98122,"CP024","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,20/12/2022
51652,"ID001","S","JULIO CORTAZAR",54,2022,5,12/12/2022
51652,"ID003","S","JULIO CORTAZAR",54,2022,5,12/12/2022
92109,"TU002","S","COLEGIO N° 729",54,2022,4,23/11/2022
92109,"TU006","S","COLEGIO N° 729",54,2022,4,24/02/2022
92109,"TU011","S","COLEGIO N° 729",54,2022,4,20/12/2022
92109,"TU014","S","COLEGIO N° 729",54,2022,4,25/03/2022
92109,"TU019","S","COLEGIO N° 729",54,2022,4,27/04/2022
92109,"TU020","S","COLEGIO N° 729",54,2022,4,17/08/2022
99638,"TS005","S","ESCUELA PROVINCIAL N° 745",54,2022,4,25/11/2022
99638,"TS007","S","ESCUELA PROVINCIAL N° 745",54,2022,4,15/12/2022
99638,"TS008","S","ESCUELA PROVINCIAL N° 745",54,2022,4,06/12/2022
99638,"TS009","S","ESCUELA PROVINCIAL N° 745",54,2022,4,18/08/2022
99638,"TS010","S","ESCUELA PROVINCIAL N° 745",54,2022,4,07/12/2022
492,"FGB08","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 24 17 DE AGOSTO",54,2022,4,12/08/2022
50402,"CSB10","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,01/12/2022
96070,"TS007","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,08/02/2022
96070,"TS008","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,08/02/2022
96070,"TS013","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,06/12/2022
96070,"TS014","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,30/09/2022
96070,"TS021","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,13/10/2022
82652,"CSB23","S","CIUDAD DE YAPEYU",54,2022,4,19/12/2022
102408,"CP006","S","ESCUELA DE COMERCIO NRO 6",54,2022,4,02/02/2022
102408,"CP008","S","ESCUELA DE COMERCIO NRO 6",54,2022,4,17/08/2022
102408,"CP009","S","ESCUELA DE COMERCIO NRO 6",54,2022,4,12/08/2022
101559,"CP008","S","ESCUELA AGROTÉCNICA CASIMIRO SZLÁPELIS",54,2022,4,17/08/2022
101559,"CP010","S","ESCUELA AGROTÉCNICA CASIMIRO SZLÁPELIS",54,2022,4,08/03/2022
101559,"CP032","S","ESCUELA AGROTÉCNICA CASIMIRO SZLÁPELIS",54,2022,4,02/06/2022
95875,"CSB01","S","COLEGIO N° 796",54,2022,5,27/04/2022
97820,"TU010","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,23/02/2022
97820,"TU014","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,25/02/2022
97820,"TU015","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,09/03/2022
97820,"TU010","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,23/02/2022
97820,"TU014","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,25/02/2022
97820,"TU015","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,09/03/2022
97820,"TU021","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,26/07/2022
97820,"TU024","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,05/12/2022
97820,"TU025","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,27/12/2022
97820,"TU026","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,20/12/2022
93553,"CP015","S","INSTITUTO JOSE HERNANDEZ",54,2022,4,22/02/2022
93553,"CP016","S","INSTITUTO JOSE HERNANDEZ",54,2022,4,17/11/2022
93553,"CP017","S","INSTITUTO JOSE HERNANDEZ",54,2022,4,11/08/2022
93553,"CP020","S","INSTITUTO JOSE HERNANDEZ",54,2022,4,29/09/2022
93553,"CP021","S","INSTITUTO JOSE HERNANDEZ",54,2022,4,04/08/2022
82805,"CE031","S","ESCUELA DE NIVEL MEDIO N° 735",54,2022,4,18/11/2022
84406,"GA001","S","ESCUELA POLIMODAL NRO. 13",54,2022,4,07/07/2022
84406,"GA002","S","ESCUELA POLIMODAL NRO. 13",54,2022,4,29/07/2022
84406,"GA003","S","ESCUELA POLIMODAL NRO. 13",54,2022,4,29/07/2022
84406,"GA008","S","ESCUELA POLIMODAL NRO. 13",54,2022,4,25/07/2022
84406,"GA032","S","ESCUELA POLIMODAL NRO. 13",54,2022,4,02/06/2022
41187,"LEB09","S","ESCUELA PROVINCIAL N° 751",54,2022,5,12/08/2022
63829,"CE002","S","JUAN ABDALA CHAYEP",54,2022,4,23/02/2022
96555,"CSB20","S","HERMANA MARÍA SARA CARBAJAL",54,2022,4,17/02/2022
96555,"CSB23","S","HERMANA MARÍA SARA CARBAJAL",54,2022,4,14/02/2022
96555,"CSB24","S","HERMANA MARÍA SARA CARBAJAL",54,2022,4,25/03/2022
96555,"CSB25","S","HERMANA MARÍA SARA CARBAJAL",54,2022,4,11/07/2022
96555,"CSB26","S","HERMANA MARÍA SARA CARBAJAL",54,2022,4,22/11/2022
73225,"CSB01","S","LIBERTAD",54,2022,4,29/12/2022
78292,"CE001","S","FRANCISCO E. GILARDONI",54,2022,5,03/12/2022
78292,"CE002","S","FRANCISCO E. GILARDONI",54,2022,5,30/11/2022
78292,"CE003","S","FRANCISCO E. GILARDONI",54,2022,5,07/12/2022
